      -2.7565556       11.121000     0.011000000
      -2.7560656       11.157000     0.011000000
      -2.7555956       11.109000     0.012000000
      -2.7551056       11.117000     0.013000000
      -2.7546156       11.083000     0.013000000
      -1.7729356       11.034000     0.014000000
      -1.7724556       10.988000     0.015000000
      -1.7719556       10.978000     0.015000000
      -1.7714856       11.010000     0.016000000
      -1.7710056       10.997000     0.015000000
     -0.35595856       9.1000000       0.0000000
     -0.35179256       8.4000000       0.0000000
     -0.32705656       7.5000000       0.0000000
     -0.28615556       7.0000000      0.30000000
      0.19095444       4.7800000    0.0060000000
      0.19327444       4.7920000    0.0060000000
      0.19537444       4.7840000    0.0090000000
      0.19734444       4.8280000    0.0070000000
      0.19968444       4.8230000    0.0070000000
      0.20178444       4.7910000    0.0060000000
      0.20389444       4.8100000    0.0070000000
      0.20600444       4.8450000    0.0070000000
      0.20815444       4.8230000    0.0060000000
      0.21023444       4.8450000    0.0060000000
      0.21233444       4.8640000    0.0080000000
      0.21442444       4.8510000    0.0090000000
      0.21637444       4.8540000    0.0090000000
      0.21865444       4.8280000    0.0080000000
      0.22077444       4.8540000    0.0070000000
      0.22287444       4.8240000    0.0060000000
      0.22494444       4.8260000    0.0080000000
      0.22699444       4.8440000    0.0090000000
      0.22907444       4.8490000    0.0090000000
      0.23124444       4.8000000    0.0090000000
      0.23335444       4.8350000    0.0070000000
      0.23553444       4.7840000    0.0090000000
      0.23762444       4.8040000    0.0070000000
      0.23965444       4.7940000    0.0080000000
      0.24169444       4.8300000     0.010000000
      0.24395444       4.8220000    0.0090000000
      0.24597444       4.8260000    0.0090000000
      0.24809444       4.7920000     0.012000000
      0.25007444       4.7990000    0.0090000000
      0.25230444       4.7630000    0.0090000000
      0.25432444       4.7620000     0.010000000
      0.25650444       4.7480000    0.0090000000
      0.25860444       4.7250000     0.010000000
      0.26067444       4.7190000    0.0080000000
      0.26281444       4.7330000    0.0070000000
      0.26491444       4.6940000    0.0070000000
      0.26713444       4.6910000     0.011000000
      0.26911444       4.7020000     0.010000000
      0.27116444       4.7250000     0.012000000
      0.27313444       4.6830000    0.0090000000
      0.27583444       4.6990000     0.010000000
      0.27806444       4.6710000    0.0090000000
      0.28012444       4.6910000    0.0060000000
      0.28239444       4.6810000    0.0080000000
      0.28432444       4.6850000    0.0060000000
      0.28648444       4.6780000    0.0070000000
      0.28860444       4.6790000    0.0070000000
      0.29062444       4.6660000    0.0070000000
      0.29278444       4.6600000    0.0050000000
      0.29499444       4.6630000    0.0090000000
      0.29706444       4.6290000     0.010000000
      0.29924444       4.6060000     0.041000000
      0.30127444       4.6550000    0.0090000000
      0.30324444       4.6280000     0.011000000
      0.30548444       4.6230000     0.011000000
      0.30757444       4.6300000     0.011000000
      0.30979444       4.5870000     0.012000000
      0.31192444       4.6150000     0.011000000
      0.31399444       4.6020000     0.013000000
      0.31616444       4.5770000     0.013000000
      0.31829444       4.5720000     0.015000000
      0.32030444       4.5840000     0.014000000
      0.32211444       4.5930000     0.017000000
      0.85735444       4.8500000     0.070000000
      0.86805444       4.7860000       0.0000000
      0.91221644       4.6780000     0.032000000
      0.91230944       4.6410000     0.035000000
      0.92125444       4.6420000     0.086000000
      0.94637144       4.8380000     0.029000000
      0.94685744       4.8580000     0.027000000
      0.94733244       4.8790000     0.027000000
      0.94781844       4.8860000     0.027000000
      0.94831644       4.8280000     0.029000000
      0.94881344       4.9180000     0.027000000
      0.94934644       4.8790000     0.027000000
      0.95001744       4.9170000     0.028000000
      0.95059644       4.8800000     0.028000000
      0.95123244       4.9280000     0.028000000
      0.95186944       4.9230000     0.027000000
      0.95248244       4.8520000     0.030000000
      0.95303844       4.8260000     0.031000000
      0.95357044       4.8450000     0.033000000
      0.95416044       4.8520000     0.033000000
      0.97251444       4.7100000     0.010000000
      0.99740444       4.8670000     0.030000000
      0.99847444       4.9080000     0.027000000
      0.99954444       4.8700000     0.055000000
       1.0006144       4.9460000     0.032000000
       1.0016844       4.7920000     0.032000000
       1.0027544       4.8710000     0.033000000
       1.0038244       4.9150000     0.035000000
       1.0048944       4.8620000     0.038000000
       1.0059644       4.8520000     0.036000000
       1.0070244       4.9150000     0.045000000
       1.0080944       4.7860000     0.048000000
       1.0091644       4.9090000     0.046000000
       1.0102344       4.9720000     0.041000000
       1.0113044       4.9120000     0.067000000
       1.0124944       4.9010000     0.048000000
       1.0146244       4.8500000     0.034000000
       1.1777744       4.5590000    0.0060000000
       1.1783544       4.5130000      0.23000000
       1.2308144       5.1780000     0.070000000
       1.2310344       5.2060000     0.074000000
       1.2312444       5.2290000     0.077000000
       1.2314744       5.1900000     0.074000000
       1.2316844       5.2540000     0.077000000
       1.2319044       5.2340000     0.077000000
       1.2321144       5.2730000     0.070000000
       1.2378544       5.0320000     0.067000000
       1.2380544       5.0850000     0.063000000
       1.2382444       5.0970000     0.061000000
       1.2384744       5.1880000     0.057000000
       1.2386644       4.9920000     0.070000000
       1.2388844       4.9620000     0.072000000
       1.2391144       5.1410000     0.057000000
       1.2393444       5.0970000     0.060000000
       1.2395344       5.1600000     0.056000000
       1.2397144       5.1120000     0.062000000
       1.2399044       5.1100000     0.063000000
       1.3527744       6.0640000     0.029000000
       1.8653934       5.4800000     0.042000000
       1.8659954       5.5550000     0.038000000
       1.8665854       5.4980000     0.042000000
       1.8671644       5.4460000     0.039000000
       1.8677194       5.5390000     0.038000000
       1.8682874       5.4960000     0.039000000
       1.8688654       5.3930000     0.042000000
       1.8694324       5.4430000     0.037000000
       1.8700114       5.4210000     0.040000000
       1.8706014       5.4820000     0.035000000
       1.8711694       5.4630000     0.037000000
       1.8717364       5.4330000     0.036000000
       1.8723264       5.4500000     0.037000000
       1.8729054       5.5260000     0.034000000
       1.8734834       5.5010000     0.036000000
