      -2.7540456       9.0590000     0.034000000
      -2.7536256       9.0170000     0.037000000
      -2.7532156       9.0430000     0.035000000
      -2.7527956       9.0300000     0.035000000
      -2.7523556       9.0290000     0.034000000
      -1.7704456       9.0010000     0.034000000
      -1.7700256       8.9980000     0.033000000
      -1.7691656       9.0060000     0.032000000
      -1.7687456       9.0260000     0.032000000
      0.85735444       3.4600000     0.030000000
       1.1692444       5.2110000     0.011000000
       2.2334144       3.8920000      0.21000000
       2.2335844       4.1730000      0.16000000
       2.2337644       4.2320000      0.15500000
       2.2339344       4.0120000      0.19400000
       2.2341144       4.2260000      0.23600000
       3.9576274       4.6560000    0.0080000000
       3.9588424       4.6680000    0.0080000000
       3.9603124       4.6700000    0.0080000000
       3.9617474       4.6860000    0.0080000000
       3.9634144       4.6900000    0.0080000000
       3.9651964       4.6930000    0.0080000000
       3.9669904       4.6590000    0.0080000000
       3.9683914       4.6490000    0.0080000000
       3.9695944       4.6860000    0.0080000000
       3.9707984       4.6930000    0.0090000000
       3.9720024       4.7110000    0.0090000000
       3.9732174       4.6930000    0.0080000000
       3.9744214       4.6640000    0.0080000000
       3.9756364       4.6810000    0.0080000000
       3.9768514       4.6740000    0.0080000000
       3.9780784       4.6800000    0.0080000000
       3.9792824       4.6420000    0.0080000000
       3.9804864       4.7000000    0.0080000000
       4.2206844       4.5990000     0.090000000
       4.2212244       4.4730000      0.10400000
       4.2216044       4.7940000      0.12200000
       4.2225144       4.7250000     0.091000000
       5.2472744       4.9720000      0.11400000
       5.2480544       4.6610000      0.15500000
       5.2486044       4.7520000      0.15100000
       5.2489844       4.6070000      0.16700000
       5.2491744       4.5600000      0.17400000
       5.9788444       4.8050000     0.042000000
       7.2285044       5.3990000     0.039000000
       7.2287944       5.3450000     0.038000000
       7.2291244       5.3980000     0.038000000
       7.2294344       5.3800000     0.048000000
       7.2297344       5.3920000     0.044000000
       7.2300444       5.3420000     0.025000000
       7.2304044       5.3070000     0.024000000
       7.2307044       5.3430000     0.041000000
       7.2310044       5.3500000     0.026000000
       8.2325984       5.7500000     0.086000000
       8.2332004       5.4780000      0.10600000
       9.2291844       5.7470000     0.046000000
       9.2295344       5.6560000     0.029000000
       9.2298344       5.6360000     0.025000000
       9.2301244       5.7000000     0.026000000
       9.2304144       5.6460000     0.027000000
       9.2307144       5.6430000     0.043000000
       9.2309944       5.6590000     0.029000000
       9.2312944       5.6100000     0.053000000
       9.2315744       5.6820000     0.029000000
       10.497667       5.4890000     0.071000000
       10.497974       5.6030000    0.0080000000
       11.230514       5.7150000     0.045000000
       11.230854       5.7860000     0.034000000
       11.231174       5.8100000     0.033000000
       11.231514       5.7850000     0.044000000
       11.231844       5.7680000     0.039000000
       11.232154       5.7270000     0.041000000
       11.232494       5.8410000     0.040000000
       11.232834       5.8300000     0.039000000
       11.233164       5.7050000     0.045000000
       11.960154       5.7040000      0.11400000
       14.218935       6.4570000    0.0060000000
       14.219363       6.4940000    0.0060000000
       14.219803       6.4750000    0.0060000000
       14.220231       6.5000000    0.0060000000
       14.220648       6.5010000    0.0060000000
       14.561364       6.4390000     0.027000000
       15.550344       6.4080000     0.027000000
       15.931620       6.3260000     0.045000000
       15.933645       6.4210000     0.041000000
       15.935682       6.2170000     0.049000000
       15.937708       6.2200000     0.050000000
       15.939745       6.3370000     0.043000000
       15.941770       6.3320000     0.046000000
       15.943807       6.2610000     0.047000000
       15.945833       6.3150000     0.045000000
       15.947858       6.3250000     0.045000000
       15.949884       6.3840000     0.041000000
       15.951909       6.3090000     0.045000000
       15.953946       6.3200000     0.043000000
       15.955972       6.3450000     0.043000000
       15.957997       6.2890000     0.047000000
       15.960023       6.3300000     0.044000000
       15.962037       6.3220000     0.046000000
       15.964062       6.3280000     0.045000000
       15.966088       6.2800000     0.047000000
       15.968113       6.2690000     0.046000000
       15.970138       6.3860000     0.047000000
       16.914467       6.4200000     0.053000000
       16.915694       6.3800000     0.053000000
       16.916678       6.3600000     0.054000000
       16.917905       6.3720000     0.053000000
       16.918900       6.4130000     0.052000000
       16.920127       6.5140000     0.045000000
       16.921122       6.5550000     0.044000000
       16.922338       6.2820000     0.056000000
       16.923321       6.4620000     0.047000000
       16.924548       6.4140000     0.049000000
       16.925532       6.3420000     0.054000000
       16.926747       6.4300000     0.048000000
       16.927743       6.4040000     0.047000000
       16.928958       6.4970000     0.046000000
       16.929965       6.4670000     0.048000000
       16.931180       6.5310000     0.046000000
       16.932175       6.4700000     0.046000000
       16.933391       6.5040000     0.046000000
       16.934375       6.4300000     0.047000000
       16.935370       6.4930000     0.047000000
       17.096904       6.4540000     0.014000000
